"zpid","streetaddress","zipcode","city","state","latitude","longitude","price","bathrooms","bedrooms","livingarea","rentzestimate","homedetailurl"
24812652,"5101 Harbord Dr","94618","Oakland","CA","37.83727300","-122.22722000","5200.00","2.00",3,"2470.00","6499.00","https://www.zillow.com/homedetails/5101-Harbord-Dr-Oakland-CA-94618/24812652_zpid/"
15467798,"1540 Edgeworth Ave","94015","Daly City","CA","37.68892000","-122.47463000","3695.00","1.00",2,"1250.00","3298.00","https://www.zillow.com/homedetails/1540-Edgeworth-Ave-Daly-City-CA-94015/15467798_zpid/"
2124029952,"820 Ashbury St APT 5","94117","San Francisco","CA","37.76676600","-122.44598400","3150.00","1.00",1,NULL,"2999.00","https://www.zillow.com/homedetails/820-Ashbury-St-APT-5-San-Francisco-CA-94117/2124029952_zpid/"
249664524,"216 Summit Way","94132","San Francisco","CA","37.71555700","-122.47697000","4950.00","2.00",3,"1547.00","4674.00","https://www.zillow.com/homedetails/216-Summit-Way-San-Francisco-CA-94132/249664524_zpid/"
15477941,"184 Longview Dr","94015","Daly City","CA","37.66188000","-122.48976000","3799.00","2.00",3,"1250.00","3999.00","https://www.zillow.com/homedetails/184-Longview-Dr-Daly-City-CA-94015/15477941_zpid/"
25044779,"4800 Selkirk St","94538","Fremont","CA","37.53115500","-121.98173500","3695.00","2.00",3,"1148.00","3499.00","https://www.zillow.com/homedetails/4800-Selkirk-St-Fremont-CA-94538/25044779_zpid/"
15167764,"73 Naples St","94112","San Francisco","CA","37.72741000","-122.42590000","3900.00","2.00",3,NULL,"4344.00","https://www.zillow.com/homedetails/73-Naples-St-San-Francisco-CA-94112/15167764_zpid/"
19686746,"1802 Arbor Dr","95125","San Jose","CA","37.30125400","-121.88287000","3200.00","1.00",2,"891.00","2999.00","https://www.zillow.com/homedetails/1802-Arbor-Dr-San-Jose-CA-95125/19686746_zpid/"
24802528,"415 Ashton Ave","94603","Oakland","CA","37.73545000","-122.18691000","2875.00","1.00",2,"1122.00","2870.00","https://www.zillow.com/homedetails/415-Ashton-Ave-Oakland-CA-94603/24802528_zpid/"
2052863235,"2674 73rd Ave","94605","Oakland","CA","37.76784500","-122.17400000","3200.00","1.00",3,"1300.00",NULL,"https://www.zillow.com/homedetails/2674-73rd-Ave-Oakland-CA-94605/2052863235_zpid/"
24770220,"3240 Delaware St","94602","Oakland","CA","37.79421200","-122.20423000","5990.00","3.00",6,"1804.00","4500.00","https://www.zillow.com/homedetails/3240-Delaware-St-Oakland-CA-94602/24770220_zpid/"
122160685,"1327 Martin Luther King Dr","94541","Hayward","CA","37.66111400","-122.09007000","4125.00","3.50",4,"1982.00","4149.00","https://www.zillow.com/homedetails/1327-Martin-Luther-King-Dr-Hayward-CA-94541/122160685_zpid/"
18531523,"1339 Mariposa St","94804","Richmond","CA","37.91362400","-122.32124000","3000.00","1.00",2,"956.00","2976.00","https://www.zillow.com/homedetails/1339-Mariposa-St-Richmond-CA-94804/18531523_zpid/"
15597338,"17085 Skyline Blvd","94062","Woodside","CA","37.39190000","-122.27100000","7400.00","3.00",4,"2380.00","6350.00","https://www.zillow.com/homedetails/17085-Skyline-Blvd-Woodside-CA-94062/15597338_zpid/"
19699266,"1568 Calle De Stuarda","95118","San Jose","CA","37.25988800","-121.89774000","4095.00","2.00",3,"1426.00","3999.00","https://www.zillow.com/homedetails/1568-Calle-De-Stuarda-San-Jose-CA-95118/19699266_zpid/"
2062115804,"0 N 34th St","95116","San Jose","CA","37.35431000","-121.85980000","2275.00","1.00",1,"650.00","2250.00","https://www.zillow.com/homedetails/0-N-34th-St-San-Jose-CA-95116/2062115804_zpid/"
19609748,"103 Carlyn Ave","95008","Campbell","CA","37.28857800","-121.95658000","4950.00","2.50",3,"2158.00","4850.00","https://www.zillow.com/homedetails/103-Carlyn-Ave-Campbell-CA-95008/19609748_zpid/"
64895116,"2250 Monroe St APT 385","95050","Santa Clara","CA","37.36025000","-121.96432500","2500.00","1.00",1,"716.00","2400.00","https://www.zillow.com/homedetails/2250-Monroe-St-APT-385-Santa-Clara-CA-95050/64895116_zpid/"
2078095298,"310 Monticello Ave #2","95125","San Jose","CA","37.29989200","-121.86779000","2400.00","1.00",1,"600.00","2094.00","https://www.zillow.com/homedetails/310-Monticello-Ave-2-San-Jose-CA-95125/2078095298_zpid/"
24853163,"540 Madison St","94706","Albany","CA","37.89596600","-122.30291000","3798.00","2.00",3,"1154.00","4250.00","https://www.zillow.com/homedetails/540-Madison-St-Albany-CA-94706/24853163_zpid/"
25045322,"5756 Antone Rd","94538","Fremont","CA","37.51373000","-121.97232000","3700.00","2.00",3,"1204.00","3496.00","https://www.zillow.com/homedetails/5756-Antone-Rd-Fremont-CA-94538/25045322_zpid/"
25047609,"34261 Sterne Ct","94555","Fremont","CA","37.58283600","-122.03255500","3750.00","2.00",3,"1642.00","3795.00","https://www.zillow.com/homedetails/34261-Sterne-Ct-Fremont-CA-94555/25047609_zpid/"
25057321,"6125 Linford Ter","94555","Fremont","CA","37.55445500","-122.05981000","4000.00","2.50",3,"1553.00","3880.00","https://www.zillow.com/homedetails/6125-Linford-Ter-Fremont-CA-94555/25057321_zpid/"
15160849,"345 Franconia St","94110","San Francisco","CA","37.74416700","-122.40765000","6200.00","2.00",3,"1250.00","4994.00","https://www.zillow.com/homedetails/345-Franconia-St-San-Francisco-CA-94110/15160849_zpid/"
82957401,"925 Roble Ave","94025","Menlo Park","CA","37.44718000","-122.18378000","9800.00","2.50",3,"1672.00","6749.00","https://www.zillow.com/homedetails/925-Roble-Ave-Menlo-Park-CA-94025/82957401_zpid/"
15513829,"1109 Drake Ave","94010","Burlingame","CA","37.58030700","-122.36707000","6995.00","2.00",3,NULL,"4999.00","https://www.zillow.com/homedetails/1109-Drake-Ave-Burlingame-CA-94010/15513829_zpid/"
19603302,"4691 Albany Cir APT 109","95129","San Jose","CA","37.32275400","-121.98638000","2495.00","1.00",1,"751.00","2749.00","https://www.zillow.com/homedetails/4691-Albany-Cir-APT-109-San-Jose-CA-95129/19603302_zpid/"
19598230,"3185 Temple Ct","95051","Santa Clara","CA","37.33221400","-121.98623000","6195.00","2.50",5,"2252.00","5334.00","https://www.zillow.com/homedetails/3185-Temple-Ct-Santa-Clara-CA-95051/19598230_zpid/"
19806665,"2042 Cranworth Cir","95121","San Jose","CA","37.30438600","-121.79863000","3695.00","1.50",3,"1152.00","3499.00","https://www.zillow.com/homedetails/2042-Cranworth-Cir-San-Jose-CA-95121/19806665_zpid/"
19829883,"870 Windsor Hills Cir","95123","San Jose","CA","37.24410200","-121.86609000","4650.00","2.50",3,"2045.00","4500.00","https://www.zillow.com/homedetails/870-Windsor-Hills-Cir-San-Jose-CA-95123/19829883_zpid/"
18546361,"1831 Maine Ave","94804","Richmond","CA","37.92815400","-122.35151000","2575.00","1.00",2,"792.00","2808.00","https://www.zillow.com/homedetails/1831-Maine-Ave-Richmond-CA-94804/18546361_zpid/"
19604030,"3766 Woodbark Ct","95117","San Jose","CA","37.30241000","-121.96757000","5245.00","2.50",5,"2396.00","5299.00","https://www.zillow.com/homedetails/3766-Woodbark-Ct-San-Jose-CA-95117/19604030_zpid/"
15622038,"382 Imperial Way APT 5","94015","Daly City","CA","37.66460000","-122.46388000","2400.00","1.00",1,"788.00","2400.00","https://www.zillow.com/homedetails/382-Imperial-Way-APT-5-Daly-City-CA-94015/15622038_zpid/"
15173273,"380 Campbell Ave","94134","San Francisco","CA","37.71455000","-122.40339000","5000.00","1.50",3,"1400.00","4264.00","https://www.zillow.com/homedetails/380-Campbell-Ave-San-Francisco-CA-94134/15173273_zpid/"
19685813,"1924 Lincoln Ave","95125","San Jose","CA","37.29562400","-121.89139000","4495.00","2.00",4,"1500.00","4495.00","https://www.zillow.com/homedetails/1924-Lincoln-Ave-San-Jose-CA-95125/19685813_zpid/"
25005735,"36537 Bosworth Ct","94536","Fremont","CA","37.55714800","-122.01926000","3700.00","2.00",3,"1322.00","3597.00","https://www.zillow.com/homedetails/36537-Bosworth-Ct-Fremont-CA-94536/25005735_zpid/"
18513616,"2718 Ridge Rd","94806","San Pablo","CA","37.95836300","-122.33314500","2900.00","2.00",3,"1194.00","2600.00","https://www.zillow.com/homedetails/2718-Ridge-Rd-San-Pablo-CA-94806/18513616_zpid/"
2121141358,"446 Roosevelt Way","94114","San Francisco","CA","37.76401500","-122.44317000","11995.00","4.00",4,NULL,"9892.00","https://www.zillow.com/homedetails/446-Roosevelt-Way-San-Francisco-CA-94114/2121141358_zpid/"
19264754,"905 W California Ave","94941","Mill Valley","CA","37.88916000","-122.53551500","9000.00","3.50",4,"1900.00","6299.00","https://www.zillow.com/homedetails/905-W-California-Ave-Mill-Valley-CA-94941/19264754_zpid/"
15499946,"1119 Ridgewood Dr","94030","Millbrae","CA","37.60469000","-122.41649000","4800.00","2.00",3,"1410.00","4600.00","https://www.zillow.com/homedetails/1119-Ridgewood-Dr-Millbrae-CA-94030/15499946_zpid/"
15162677,"81 Santa Marina St","94110","San Francisco","CA","37.74007400","-122.42129000","4500.00","1.00",2,NULL,"3598.00","https://www.zillow.com/homedetails/81-Santa-Marina-St-San-Francisco-CA-94110/15162677_zpid/"
2082769312,"1650 10th Ave","94606","Oakland","CA","37.79384000","-122.24721500","1957.00","1.00",1,"650.00","974.00","https://www.zillow.com/homedetails/1650-10th-Ave-Oakland-CA-94606/2082769312_zpid/"
2108430525,"733 Chestnut St APT 5","94133","San Francisco","CA","37.80319600","-122.41545000","3500.00","1.00",1,"600.00","3194.00","https://www.zillow.com/homedetails/733-Chestnut-St-APT-5-San-Francisco-CA-94133/2108430525_zpid/"
19471296,"455 Easter Ave","95035","Milpitas","CA","37.43566500","-121.91544000","3700.00","2.00",3,NULL,"3584.00","https://www.zillow.com/homedetails/455-Easter-Ave-Milpitas-CA-95035/19471296_zpid/"
82959068,"25 S 3rd St UNIT 111","95113","San Jose","CA","37.33658600","-121.88830000","2695.00","1.00",1,"773.00","2495.00","https://www.zillow.com/homedetails/25-S-3rd-St-UNIT-111-San-Jose-CA-95113/82959068_zpid/"
19522195,"365 Pescadero Trl","94086","Sunnyvale","CA","37.37598000","-122.04144000","4800.00","2.50",3,"1322.00","4500.00","https://www.zillow.com/homedetails/365-Pescadero-Trl-Sunnyvale-CA-94086/19522195_zpid/"
342973500,"2819 Waterton St","94501","Alameda","CA","37.75324600","-122.24221000","2800.00","1.00",1,NULL,NULL,"https://www.zillow.com/homedetails/2819-Waterton-St-Alameda-CA-94501/342973500_zpid/"
82834607,"960 61st St","94608","Oakland","CA","37.84493300","-122.27804000","6095.00","3.00",7,"1875.00","4624.00","https://www.zillow.com/homedetails/960-61st-St-Oakland-CA-94608/82834607_zpid/"
2075137444,"1993 Marin Ave","94707","Berkeley","CA","37.88986200","-122.27278000","3900.00","1.00",2,"750.00","2230.00","https://www.zillow.com/homedetails/1993-Marin-Ave-Berkeley-CA-94707/2075137444_zpid/"
82848202,"1500 Park Ave APT 301","94608","Emeryville","CA","37.83140600","-122.28953000","2800.00","1.00",1,"900.00","2550.00","https://www.zillow.com/homedetails/1500-Park-Ave-APT-301-Emeryville-CA-94608/82848202_zpid/"
19795394,"3351 Chemin De Riviere","95148","San Jose","CA","37.32327300","-121.77255000","5600.00","3.50",4,"3414.00","5725.00","https://www.zillow.com/homedetails/3351-Chemin-De-Riviere-San-Jose-CA-95148/19795394_zpid/"
18510278,"16 Tasco Ct","94806","San Pablo","CA","37.98142000","-122.34531000","3500.00","2.00",3,"1400.00","3499.00","https://www.zillow.com/homedetails/16-Tasco-Ct-San-Pablo-CA-94806/18510278_zpid/"
24770310,"3404 Delaware St","94602","Oakland","CA","37.79302200","-122.20292000","2683.00","1.00",2,"991.00","2800.00","https://www.zillow.com/homedetails/3404-Delaware-St-Oakland-CA-94602/24770310_zpid/"
2097247037,"558 Green St","94133","San Francisco","CA","37.79976300","-122.40841000","4850.00","2.00",1,NULL,"4800.00","https://www.zillow.com/homedetails/558-Green-St-San-Francisco-CA-94133/2097247037_zpid/"
342973495,"986 57th St","94608","Emeryville","CA","37.84296800","-122.25962000","2200.00","1.00",1,"500.00",NULL,"https://www.zillow.com/homedetails/986-57th-St-Emeryville-CA-94608/342973495_zpid/"
19612899,"1458 W Latimer Ave","95008","Campbell","CA","37.29057300","-121.97547000","3295.00","2.50",2,"1166.00","3495.00","https://www.zillow.com/homedetails/1458-W-Latimer-Ave-Campbell-CA-95008/19612899_zpid/"
24784686,"4624 Steele St","94619","Oakland","CA","37.78632400","-122.18719000","3995.00","2.00",3,"1101.00","3599.00","https://www.zillow.com/homedetails/4624-Steele-St-Oakland-CA-94619/24784686_zpid/"
24915186,"5317 San Simeon Pl","94552","Castro Valley","CA","37.70182800","-122.04652000","3395.00","2.50",3,"1546.00","3750.00","https://www.zillow.com/homedetails/5317-San-Simeon-Pl-Castro-Valley-CA-94552/24915186_zpid/"
18546972,"345 S 25th St","94804","Richmond","CA","37.92761000","-122.34576000","3645.00","2.00",4,"1558.00","3599.00","https://www.zillow.com/homedetails/345-S-25th-St-Richmond-CA-94804/18546972_zpid/"
72549864,"213 Lakeshore Ct","94804","Richmond","CA","37.90930600","-122.34428400","2300.00","1.00",1,"549.00","2250.00","https://www.zillow.com/homedetails/213-Lakeshore-Ct-Richmond-CA-94804/72549864_zpid/"
15113063,"1866 36th Ave","94122","San Francisco","CA","37.75221000","-122.49428000","4850.00","2.00",3,"1475.00","4600.00","https://www.zillow.com/homedetails/1866-36th-Ave-San-Francisco-CA-94122/15113063_zpid/"
25047046,"3243 Briggs Ct","94536","Fremont","CA","37.57538000","-122.02403000","4700.00","3.00",4,"1714.00","3949.00","https://www.zillow.com/homedetails/3243-Briggs-Ct-Fremont-CA-94536/25047046_zpid/"
24901834,"1367 Hubbard Ave","94579","San Leandro","CA","37.69212700","-122.15497000","1990.00","1.00",2,"1000.00","1800.00","https://www.zillow.com/homedetails/1367-Hubbard-Ave-San-Leandro-CA-94579/24901834_zpid/"
124746757,"353 Odyssey Ln","95035","Milpitas","CA","37.40462500","-121.89559000","3700.00","2.50",2,"1393.00","3499.00","https://www.zillow.com/homedetails/353-Odyssey-Ln-Milpitas-CA-95035/124746757_zpid/"
24759758,"1609 E 21st St","94606","Oakland","CA","37.79293400","-122.23938000","2400.00","1.00",3,"1400.00","2800.00","https://www.zillow.com/homedetails/1609-E-21st-St-Oakland-CA-94606/24759758_zpid/"
19644535,"18730 Hanna Dr","95014","Cupertino","CA","37.31092000","-121.99964000","4100.00","2.00",3,"1644.00","4600.00","https://www.zillow.com/homedetails/18730-Hanna-Dr-Cupertino-CA-95014/19644535_zpid/"
15116161,"2023 32nd Ave","94116","San Francisco","CA","37.74939300","-122.49043000","4800.00","1.00",3,"1000.00","3699.00","https://www.zillow.com/homedetails/2023-32nd-Ave-San-Francisco-CA-94116/15116161_zpid/"
2076980744,"37546 Breakers Rd","94560","Newark","CA","37.51955400","-122.04898000","4000.00","2.50",3,"1650.00","3430.00","https://www.zillow.com/homedetails/37546-Breakers-Rd-Newark-CA-94560/2076980744_zpid/"
15462613,"593 Bellevue Ave","94014","Daly City","CA","37.70399500","-122.45255000","3450.00","1.00",2,"860.00","3249.00","https://www.zillow.com/homedetails/593-Bellevue-Ave-Daly-City-CA-94014/15462613_zpid/"
69301620,"1845 Palm View Pl APT 112","95050","Santa Clara","CA","37.35635800","-121.95894000","2695.00","1.00",1,"760.00","2495.00","https://www.zillow.com/homedetails/1845-Palm-View-Pl-APT-112-Santa-Clara-CA-95050/69301620_zpid/"
241574318,"36156 Fig Tree Ln","94560","Newark","CA","37.54685200","-122.03567500","4400.00","2.50",4,"2059.00","4500.00","https://www.zillow.com/homedetails/36156-Fig-Tree-Ln-Newark-CA-94560/241574318_zpid/"
24957793,"1446 Via Buena Vis","94580","San Lorenzo","CA","37.66502000","-122.13337000","3000.00","1.00",3,"1031.00","3049.00","https://www.zillow.com/homedetails/1446-Via-Buena-Vis-San-Lorenzo-CA-94580/24957793_zpid/"
24802590,"300 Ashton Ave","94603","Oakland","CA","37.73438600","-122.18795000","3700.00","2.00",3,"1100.00","3300.00","https://www.zillow.com/homedetails/300-Ashton-Ave-Oakland-CA-94603/24802590_zpid/"
19599579,"2488 Hart Ave","95050","Santa Clara","CA","37.33972000","-121.96789600","5000.00","3.00",5,"2204.00","5500.00","https://www.zillow.com/homedetails/2488-Hart-Ave-Santa-Clara-CA-95050/19599579_zpid/"
24900248,"15014 Andover St","94579","San Leandro","CA","37.69083800","-122.14706000","3450.00","2.00",3,"1420.00","3594.00","https://www.zillow.com/homedetails/15014-Andover-St-San-Leandro-CA-94579/24900248_zpid/"
19749609,"44 Central Ave","95030","Los Gatos","CA","37.21752500","-121.97596000","4300.00","1.50",3,"1500.00","4300.00","https://www.zillow.com/homedetails/44-Central-Ave-Los-Gatos-CA-95030/19749609_zpid/"
24752869,"5235 Lawton Ave","94618","Oakland","CA","37.83794400","-122.25552000","4400.00","1.00",3,"1500.00","4800.00","https://www.zillow.com/homedetails/5235-Lawton-Ave-Oakland-CA-94618/24752869_zpid/"
19503281,"3321 Emerson St","94306","Palo Alto","CA","37.42127000","-122.12637000","6500.00","2.00",4,"1667.00","6799.00","https://www.zillow.com/homedetails/3321-Emerson-St-Palo-Alto-CA-94306/19503281_zpid/"
19481954,"2268 Mesa Verde Dr","95035","Milpitas","CA","37.42944700","-121.86364000","5000.00","3.00",6,"2227.00","4500.00","https://www.zillow.com/homedetails/2268-Mesa-Verde-Dr-Milpitas-CA-95035/19481954_zpid/"
19771308,"1505 Stubbins Way","95132","San Jose","CA","37.39947000","-121.86116000","4300.00","2.00",4,"1480.00","4147.00","https://www.zillow.com/homedetails/1505-Stubbins-Way-San-Jose-CA-95132/19771308_zpid/"
15518433,"225 Arundel Rd","94010","Burlingame","CA","37.58156600","-122.34140000","6850.00","2.00",3,"1710.00","5500.00","https://www.zillow.com/homedetails/225-Arundel-Rd-Burlingame-CA-94010/15518433_zpid/"
15458896,"550 Vista Grande Ave","94014","Daly City","CA","37.70337000","-122.46912000","3500.00","1.00",3,"1000.00","3399.00","https://www.zillow.com/homedetails/550-Vista-Grande-Ave-Daly-City-CA-94014/15458896_zpid/"
153174864,"348 Tyrella Ave","94043","Mountain View","CA","37.40002000","-122.06475000","2850.00","1.00",1,"700.00","1949.00","https://www.zillow.com/homedetails/348-Tyrella-Ave-Mountain-View-CA-94043/153174864_zpid/"
19538552,"745 W Remington Dr","94087","Sunnyvale","CA","37.35970700","-122.04401000","5400.00","2.00",4,"1637.00","5200.00","https://www.zillow.com/homedetails/745-W-Remington-Dr-Sunnyvale-CA-94087/19538552_zpid/"
15570843,"25 Woodhue Ct","94062","Redwood City","CA","37.47555000","-122.26198000","7500.00","3.00",5,"2891.00","7600.00","https://www.zillow.com/homedetails/25-Woodhue-Ct-Redwood-City-CA-94062/15570843_zpid/"
19590126,"1971 Fruitdale Ave","95128","San Jose","CA","37.31095500","-121.92749000","4200.00","3.00",3,"1530.00","4470.00","https://www.zillow.com/homedetails/1971-Fruitdale-Ave-San-Jose-CA-95128/19590126_zpid/"
25033230,"1070 Plymouth Ave","94539","Fremont","CA","37.54191000","-121.94163000","5350.00","3.00",4,"2386.00","6580.00","https://www.zillow.com/homedetails/1070-Plymouth-Ave-Fremont-CA-94539/25033230_zpid/"
2060308197,"342 Valley View Ave #1","95127","San Jose","CA","37.38307600","-121.82436000","2195.00","1.00",1,"400.00","1900.00","https://www.zillow.com/homedetails/342-Valley-View-Ave-1-San-Jose-CA-95127/2060308197_zpid/"
19630194,"987 Highlands Cir","94024","Los Altos","CA","37.34301000","-122.08794000","17499.00","4.00",5,"3950.00","10696.00","https://www.zillow.com/homedetails/987-Highlands-Cir-Los-Altos-CA-94024/19630194_zpid/"
19557377,"1467 Don Ave","95050","Santa Clara","CA","37.35807000","-121.95503000","3750.00","1.00",3,"985.00","3599.00","https://www.zillow.com/homedetails/1467-Don-Ave-Santa-Clara-CA-95050/19557377_zpid/"
24974808,"597 Meek Ave","94541","Hayward","CA","37.66409700","-122.08561000","2995.00","2.00",2,"1020.00","2749.00","https://www.zillow.com/homedetails/597-Meek-Ave-Hayward-CA-94541/24974808_zpid/"
19573874,"2594 Las Palmas Way","95133","San Jose","CA","37.37881500","-121.85269000","3725.00","2.50",3,"1566.00","3734.00","https://www.zillow.com/homedetails/2594-Las-Palmas-Way-San-Jose-CA-95133/19573874_zpid/"
15568707,"819 Marsh Rd","94025","Menlo Park","CA","37.47544500","-122.18784000","3600.00","1.00",2,"870.00","3931.00","https://www.zillow.com/homedetails/819-Marsh-Rd-Menlo-Park-CA-94025/15568707_zpid/"
19834388,"960 Wallace Dr","95120","San Jose","CA","37.22499500","-121.85925000","5000.00","4.00",4,"2450.00","5069.00","https://www.zillow.com/homedetails/960-Wallace-Dr-San-Jose-CA-95120/19834388_zpid/"
24739357,"1520 Adeline St","94607","Oakland","CA","37.81065400","-122.28548400","4200.00","3.00",3,"1300.00","3499.00","https://www.zillow.com/homedetails/1520-Adeline-St-Oakland-CA-94607/24739357_zpid/"
24744731,"452 Valle Vista Ave","94610","Oakland","CA","37.81348800","-122.24754000","8600.00","5.00",5,"2800.00","3699.00","https://www.zillow.com/homedetails/452-Valle-Vista-Ave-Oakland-CA-94610/24744731_zpid/"
15491268,"120 Elder Ct","94066","San Bruno","CA","37.62808000","-122.44400000","4790.00","2.00",3,"1530.00","4600.00","https://www.zillow.com/homedetails/120-Elder-Ct-San-Bruno-CA-94066/15491268_zpid/"
24795585,"1157 Seminary Ave","94621","Oakland","CA","37.76249300","-122.20367400","3700.00","1.00",3,"1104.00","2600.00","https://www.zillow.com/homedetails/1157-Seminary-Ave-Oakland-CA-94621/24795585_zpid/"
15487075,"373 Ponderosa Rd","94080","South San Francisco","CA","37.64484800","-122.43630000","5300.00","2.00",4,"2200.00","4795.00","https://www.zillow.com/homedetails/373-Ponderosa-Rd-South-San-Francisco-CA-94080/15487075_zpid/"
15103326,"1362 29th Ave","94122","San Francisco","CA","37.76193200","-122.48743000","4950.00","2.00",3,"1500.00","4800.00","https://www.zillow.com/homedetails/1362-29th-Ave-San-Francisco-CA-94122/15103326_zpid/"
15503582,"876 Serena Dr","94044","Pacifica","CA","37.59419000","-122.49339000","4800.00","1.00",3,"1040.00","3900.00","https://www.zillow.com/homedetails/876-Serena-Dr-Pacifica-CA-94044/15503582_zpid/"
25006287,"37159 Cabrillo Dr","94536","Fremont","CA","37.55042600","-122.01481000","3995.00","2.00",4,"1557.00","3967.00","https://www.zillow.com/homedetails/37159-Cabrillo-Dr-Fremont-CA-94536/25006287_zpid/"
19688330,"1821 Simpson Way","95125","San Jose","CA","37.29337700","-121.89992500","8500.00","2.50",4,NULL,"4994.00","https://www.zillow.com/homedetails/1821-Simpson-Way-San-Jose-CA-95125/19688330_zpid/"
24810368,"5531 Kales Ave","94618","Oakland","CA","37.84168000","-122.24881000","8200.00","3.00",3,"2600.00","6950.00","https://www.zillow.com/homedetails/5531-Kales-Ave-Oakland-CA-94618/24810368_zpid/"
19601642,"3137 Allen Way","95051","Santa Clara","CA","37.32842300","-121.98513000","5200.00","3.00",4,"1777.00","4994.00","https://www.zillow.com/homedetails/3137-Allen-Way-Santa-Clara-CA-95051/19601642_zpid/"
343528633,"7831 Arthur St","94605","Oakland","CA","37.76066600","-122.17735000","1800.00","1.00",1,"400.00",NULL,"https://www.zillow.com/homedetails/7831-Arthur-St-Oakland-CA-94605/343528633_zpid/"
24871939,"251 Riddell Ln","94502","Alameda","CA","37.74560500","-122.24277000","3700.00","2.00",2,"1419.00","3900.00","https://www.zillow.com/homedetails/251-Riddell-Ln-Alameda-CA-94502/24871939_zpid/"
19656445,"19770 Lanark Ln","95070","Saratoga","CA","37.27417000","-122.01847000","7200.00","2.50",4,"2144.00","7077.00","https://www.zillow.com/homedetails/19770-Lanark-Ln-Saratoga-CA-95070/19656445_zpid/"
342093932,"158 Duncan St APT 2","94110","San Francisco","CA","37.74654400","-122.42361000","2495.00","1.00",1,NULL,NULL,"https://www.zillow.com/homedetails/158-Duncan-St-APT-2-San-Francisco-CA-94110/342093932_zpid/"
15110867,"2345 Moraga St","94122","San Francisco","CA","37.75546000","-122.48810600","3680.00","1.00",2,"1100.00","3900.00","https://www.zillow.com/homedetails/2345-Moraga-St-San-Francisco-CA-94122/15110867_zpid/"
19586262,"342 S Redwood Ave","95128","San Jose","CA","37.32226600","-121.94649500","3500.00","1.00",2,"1064.00","3413.00","https://www.zillow.com/homedetails/342-S-Redwood-Ave-San-Jose-CA-95128/19586262_zpid/"
19707196,"5348 Entrada Olmos","95123","San Jose","CA","37.25630000","-121.83925000","4300.00","2.00",3,"1134.00","3734.00","https://www.zillow.com/homedetails/5348-Entrada-Olmos-San-Jose-CA-95123/19707196_zpid/"
24820761,"6938 Buckingham Blvd","94705","Berkeley","CA","37.85827600","-122.22415000","9800.00","3.00",3,"3098.00","7500.00","https://www.zillow.com/homedetails/6938-Buckingham-Blvd-Berkeley-CA-94705/24820761_zpid/"
24978405,"24947 Kay Ave","94545","Hayward","CA","37.64671700","-122.09886000","3600.00","2.00",3,"1200.00","3599.00","https://www.zillow.com/homedetails/24947-Kay-Ave-Hayward-CA-94545/24978405_zpid/"
19634393,"10195 Pasadena Ave","95014","Cupertino","CA","37.32006000","-122.05481000","2800.00","1.00",1,"800.00","4285.00","https://www.zillow.com/homedetails/10195-Pasadena-Ave-Cupertino-CA-95014/19634393_zpid/"
24996429,"4420 Alvarado Blvd","94587","Union City","CA","37.59144000","-122.08207000","4800.00","3.00",5,"2797.00","4873.00","https://www.zillow.com/homedetails/4420-Alvarado-Blvd-Union-City-CA-94587/24996429_zpid/"
19481675,"153 Falcato Dr","95035","Milpitas","CA","37.43609200","-121.87160500","4095.00","2.00",3,"1312.00","3800.00","https://www.zillow.com/homedetails/153-Falcato-Dr-Milpitas-CA-95035/19481675_zpid/"
19271697,"200 Via La Cumbre","94904","Kentfield","CA","37.94954700","-122.51292400","6250.00","2.50",3,"2349.00","7950.00","https://www.zillow.com/homedetails/200-Via-La-Cumbre-Kentfield-CA-94904/19271697_zpid/"
25035139,"3876 Almond Ave","94538","Fremont","CA","37.53421000","-121.95883000","2900.00","1.00",2,"703.00","2500.00","https://www.zillow.com/homedetails/3876-Almond-Ave-Fremont-CA-94538/25035139_zpid/"
24893613,"16058 Berkshire Dr","94578","San Leandro","CA","37.70613500","-122.11147000","4295.00","2.00",3,"1756.00","3684.00","https://www.zillow.com/homedetails/16058-Berkshire-Dr-San-Leandro-CA-94578/24893613_zpid/"
19761239,"1376 Via De Los Reyes","95120","San Jose","CA","37.22591800","-121.88736000","5300.00","2.00",4,"1931.00","4994.00","https://www.zillow.com/homedetails/1376-Via-De-Los-Reyes-San-Jose-CA-95120/19761239_zpid/"
24982657,"25827 Bel Aire Dr","94542","Hayward","CA","37.65302300","-122.06759000","2995.00","1.00",3,"1082.00","3150.00","https://www.zillow.com/homedetails/25827-Bel-Aire-Dr-Hayward-CA-94542/24982657_zpid/"
15124103,"2514 40th Ave","94116","San Francisco","CA","37.73985700","-122.49770000","5500.00","2.00",3,"1490.00","4500.00","https://www.zillow.com/homedetails/2514-40th-Ave-San-Francisco-CA-94116/15124103_zpid/"
2057539435,"1395A Newcomb Ave","94124","San Francisco","CA","37.73288000","-122.38605500","2945.00","1.00",1,"800.00","3750.00","https://www.zillow.com/homedetails/1395A-Newcomb-Ave-San-Francisco-CA-94124/2057539435_zpid/"
24874882,"314 Lorraine Blvd","94577","San Leandro","CA","37.72778300","-122.16292600","3599.00","2.00",2,"1166.00","3499.00","https://www.zillow.com/homedetails/314-Lorraine-Blvd-San-Leandro-CA-94577/24874882_zpid/"
